ID,Pred
2019_1101_1113,0.17429185917809883 	 Abilene Chr-Arizona St
2019_1416_1438,0.1304047516982304 	 UCF-Virginia
2019_1416_1439,0.30263960855277267 	 UCF-Virginia Tech
2019_1416_1449,0.5764532084135399 	 UCF-Washington
2019_1416_1458,0.386216046090537 	 UCF-Wisconsin
2019_1416_1459,0.4591647313252683 	 UCF-Wofford
2019_1416_1463,0.7484015788434398 	 UCF-Yale
2019_1429_1433,0.52719048009482 	 Utah St-VA Commonwealth
2019_1429_1436,0.790314343471818 	 Utah St-Vermont
2019_1429_1437,0.6012052315134506 	 Utah St-Villanova
2019_1429_1438,0.19144943624782762 	 Utah St-Virginia
2019_1429_1439,0.40661072595293996 	 Utah St-Virginia Tech
2019_1429_1449,0.682437321555295 	 Utah St-Washington
2019_1429_1458,0.4983798100440872 	 Utah St-Wisconsin
2019_1429_1459,0.5727450077414518 	 Utah St-Wofford
2019_1429_1463,0.8244613118418684 	 Utah St-Yale
2019_1433_1436,0.7667699164185958 	 VA Commonwealth-Vermont
2019_1433_1437,0.5680328073831833 	 VA Commonwealth-Villanova
2019_1433_1438,0.17118113196777085 	 VA Commonwealth-Virginia
2019_1433_1439,0.3741030943311852 	 VA Commonwealth-Virginia Tech
2019_1433_1449,0.6521119618918311 	 VA Commonwealth-Washington
2019_1433_1458,0.46427580401134017 	 VA Commonwealth-Wisconsin
2019_1433_1459,0.5390204161999105 	 VA Commonwealth-Wofford
2019_1433_1463,0.8037991977989308 	 VA Commonwealth-Yale
2019_1436_1437,0.2805680738698811 	 Vermont-Villanova
2019_1436_1438,0.05771696991590016 	 Vermont-Virginia
2019_1436_1439,0.1505710393589094 	 Vermont-Virginia Tech
2019_1436_1449,0.35729145678118435 	 Vermont-Washington
2019_1436_1458,0.20446537156901004 	 Vermont-Wisconsin
2019_1436_1459,0.25748619285188584 	 Vermont-Wofford
2019_1436_1463,0.5485306787038937 	 Vermont-Yale
2019_1437_1438,0.13273019916413414 	 Villanova-Virginia
2019_1437_1439,0.30695229405676183 	 Villanova-Virginia Tech
2019_1437_1449,0.5814146397801537 	 Villanova-Washington
2019_1437_1458,0.39105185926847813 	 Villanova-Wisconsin
2019_1437_1459,0.4642231106180015 	 Villanova-Wofford
2019_1437_1463,0.7522146007398108 	 Villanova-Yale
2019_1438_1439,0.7370846164186966 	 Virginia-Virginia Tech
2019_1438_1449,0.8978774732025856 	 Virginia-Washington
2019_1438_1458,0.8025619243070786 	 Virginia-Wisconsin
2019_1438_1459,0.8457859058935508 	 Virginia-Wofford
2019_1438_1463,0.9505338679284875 	 Virginia-Yale
2019_1439_1449,0.7533847051448919 	 Virginia Tech-Washington
2019_1439_1458,0.5854701285129311 	 Virginia Tech-Wisconsin
2019_1439_1459,0.6558400709621306 	 Virginia Tech-Wofford
2019_1439_1463,0.8697354453154964 	 Virginia Tech-Yale
2019_1449_1458,0.3099755422381032 	 Washington-Wisconsin
2019_1449_1459,0.37737776309497995 	 Washington-Wofford
2019_1449_1463,0.6798576922783903 	 Washington-Yale
2019_1458_1459,0.567065356718615 	 Wisconsin-Wofford
2019_1458_1463,0.821082523036705 	 Wisconsin-Yale
2019_1459_1463,0.7738023414816405 	 Wofford-Yale

